Tahun,Provinsi,Kabupaten/Kota,IPM,Persentase_Miskin
2018,Papua,Intan Jaya,46.55,42.71
2018,Papua,Deiyai,49.55,43.49
2018,Papua,Kota Jayapura,79.58,11.37
2019,Aceh,Simeulue,65.7,18.99
2019,Aceh,Aceh Singkil,68.91,20.78
2019,Aceh,Aceh Selatan,66.9,13.09
2019,Aceh,Aceh Tenggara,69.36,13.43
2019,Aceh,Aceh Timur,67.39,14.47
2019,Aceh,Aceh Tengah,73.14,15.5
2019,Aceh,Aceh Barat,71.22,18.79
2019,Aceh,Aceh Besar,73.55,13.92
2019,Aceh,Pidie,70.41,19.46
2019,Aceh,Bireuen,72.27,13.56
2019,Aceh,Aceh Utara,69.22,17.39
2019,Aceh,Aceh Barat Daya,66.56,16.26
2019,Aceh,Gayo Lues,66.87,19.87
2019,Aceh,Aceh Tamiang,69.23,13.38
2019,Aceh,Nagan Raya,69.11,17.97
2019,Aceh,Aceh Jaya,69.74,13.36
2019,Aceh,Bener Meriah,72.97,19.3
2019,Aceh,Pidie Jaya,72.87,19.31
2019,Aceh,Kota Banda Aceh,85.07,7.22
2019,Aceh,Kota Sabang,75.77,15.6
2019,Aceh,Kota Langsa,77.16,10.57
2019,Aceh,Kota Lhokseumawe,77.3,11.18
2019,Aceh,Kota Subulussalam,64.46,17.95
2019,Sumatera Utara,Nias,61.65,15.94
2019,Sumatera Utara,Mandailing Natal,66.52,9.11
2019,Sumatera Utara,Tapanuli Selatan,69.75,8.6
2019,Sumatera Utara,Tapanuli Tengah,68.86,12.53
2019,Sumatera Utara,Tapanuli Utara,73.33,9.48
2019,Sumatera Utara,Toba Samosir,74.92,8.6
2019,Sumatera Utara,Labuhan Batu,71.94,8.44
2019,Sumatera Utara,Asahan,69.92,9.68
2019,Sumatera Utara,Simalungun,72.98,8.81
2019,Sumatera Utara,Dairi,71.42,7.7
2019,Sumatera Utara,Karo,74.25,8.23
2019,Sumatera Utara,Deli Serdang,75.43,3.89
2019,Sumatera Utara,Langkat,70.76,9.91
2019,Sumatera Utara,Nias Selatan,61.59,16.45
2019,Sumatera Utara,Humbang Hasundutan,68.83,8.75
2019,Sumatera Utara,Pakpak Bharat,67.47,9.27
2019,Sumatera Utara,Samosir,70.55,12.52
2019,Sumatera Utara,Serdang Bedagai,70.21,7.9
2019,Sumatera Utara,Batu Bara,68.35,12.14
2019,Sumatera Utara,Padang Lawas Utara,69.29,9.6
2019,Sumatera Utara,Padang Lawas,68.16,8.28
2019,Sumatera Utara,Labuhan Batu Selatan,71.39,8.94
2019,Sumatera Utara,Labuhan Batu Utara,71.43,9.57
2019,Sumatera Utara,Nias Utara,61.98,24.99
2019,Sumatera Utara,Nias Barat,61.14,25.51
2019,Sumatera Utara,Kota Sibolga,73.41,12.36
2019,Sumatera Utara,Kota Tanjung Balai,68.51,14.04
2019,Sumatera Utara,Kota Pematang Siantar,78.57,8.63
2019,Sumatera Utara,Kota Tebing Tinggi,75.08,9.94
2019,Sumatera Utara,Kota Medan,80.97,8.08
2019,Sumatera Utara,Kota Binjai,75.89,5.66
2019,Sumatera Utara,Kota Padangsidimpuan,75.06,7.26
2019,Sumatera Utara,Kota Gunungsitoli,69.3,16.23
2019,Sumatera Barat,Kepulauan Mentawai,61.26,14.43
2019,Sumatera Barat,Pesisir Selatan,70.08,7.88
2019,Sumatera Barat,Sijunjung,67.66,7.04
2019,Sumatera Barat,Tanah Datar,72.14,4.66
2019,Sumatera Barat,Padang Pariaman,70.59,7.1
2019,Sumatera Barat,Agam,72.37,6.75
2019,Sumatera Barat,Lima Puluh Kota,69.67,6.97
2019,Sumatera Barat,Pasaman,66.46,7.21
2019,Sumatera Barat,Solok Selatan,68.94,7.98
2019,Sumatera Barat,Solok Selatan,68.94,7.33
2019,Sumatera Barat,Dharmasraya,71.52,6.29
2019,Sumatera Barat,Pasaman Barat,68.21,7.14
2019,Sumatera Barat,Kota Padang,82.68,4.48
2019,Sumatera Barat,Kota Solok,78.38,3.24
2019,Sumatera Barat,Kota Sawah Lunto,72.39,2.17
2019,Sumatera Barat,Kota Padang Panjang,78.0,5.6
2019,Sumatera Barat,Kota Bukittinggi,80.71,4.6
2019,Sumatera Barat,Kota Payakumbuh,78.95,5.68
2019,Sumatera Barat,Kota Pariaman,76.7,4.76
2019,Riau,Kuantan Singingi,70.78,9.56
2019,Riau,Indragiri Hulu,70.05,6.06
2019,Riau,Indragiri Hilir,66.84,6.54
2019,Riau,Pelalawan,71.85,9.62
2019,Riau,Siak,74.07,5.03
2019,Riau,Kampar,73.15,7.71
2019,Riau,Rokan Hulu,69.93,10.53
2019,Riau,Bengkalis,73.44,6.27
2019,Riau,Rokan Hilir,69.4,7.01
2019,Riau,Kepulauan Meranti,65.93,26.93
2019,Riau,Kota Pekanbaru,81.35,2.52
2019,Riau,Kota Dumai,74.64,3.56
2019,Jambi,Kerinci,70.95,7.13
2019,Jambi,Merangin,69.07,8.48
2019,Jambi,Sarolangun,69.72,8.45
2019,Jambi,Batang Hari,69.67,9.75
2019,Jambi,Muaro Jambi,69.01,3.83
2019,Jambi,Tanjung Jabung Timur,63.92,11.54
2019,Jambi,Tanjung Jabung Barat,67.54,10.56
2019,Jambi,Tebo,69.02,6.47
2019,Jambi,Bungo,69.86,5.6
2019,Jambi,Kota Jambi,78.26,8.12
2019,Jambi,Kota Sungai Penuh,75.36,2.81
2019,Sumatera Selatan,Ogan Komering Ulu,69.45,12.77
2019,Sumatera Selatan,Ogan Komering Ilir,66.96,15.01
2019,Sumatera Selatan,Muara Enim,68.88,12.41
2019,Sumatera Selatan,Lahat,67.62,15.92
2019,Sumatera Selatan,Musi Rawas,66.92,13.37
2019,Sumatera Selatan,Musi Banyuasin,67.83,16.41
2019,Sumatera Selatan,Banyu Asin,66.9,11.33
2019,Sumatera Selatan,Ogan Komering Ulu Selatan,65.43,10.53
2019,Sumatera Selatan,Ogan Komering Ulu Timur,69.34,10.43
2019,Sumatera Selatan,Ogan Ilir,67.22,13.31
2019,Sumatera Selatan,Empat Lawang,65.1,12.3
2019,Sumatera Selatan,Penukal Abab Lematang Ilir,64.33,13.47
2019,Sumatera Selatan,Musi Rawas Utara,64.32,19.12
2019,Sumatera Selatan,Kota Palembang,78.44,10.9
2019,Sumatera Selatan,Kota Prabumulih,74.4,11.61
2019,Sumatera Selatan,Kota Pagar Alam,68.44,8.9
2019,Sumatera Selatan,Kota Lubuklinggau,74.81,12.95
2019,Bengkulu,Bengkulu Selatan,70.27,18.54
2019,Bengkulu,Rejang Lebong,70.1,15.95
2019,Bengkulu,Bengkulu Utara,68.8,11.65
2019,Bengkulu,Kaur,66.78,18.89
2019,Bengkulu,Seluma,66.69,19.1
2019,Bengkulu,Mukomuko,68.12,11.7
2019,Bengkulu,Lebong,66.84,11.77
2019,Bengkulu,Kepahiang,67.67,14.74
2019,Bengkulu,Bengkulu Tengah,67.3,8.8
2019,Bengkulu,Kota Bengkulu,80.35,18.09
2019,Lampung,Lampung Barat,67.5,12.92
2019,Lampung,Tanggamus,66.37,12.05
2019,Lampung,Lampung Selatan,68.22,14.31
2019,Lampung,Lampung Timur,69.34,15.24
2019,Lampung,Lampung Tengah,70.04,12.03
2019,Lampung,Lampung Utara,67.63,19.9
2019,Lampung,Way Kanan,67.19,13.07
2019,Lampung,Tulangbawang,68.23,9.35
2019,Lampung,Pesawaran,65.75,15.19
2019,Lampung,Pringsewu,69.97,10.15
2019,Lampung,Mesuji,63.52,7.47
2019,Lampung,Tulang Bawang Barat,65.93,7.75
2019,Lampung,Pesisir Barat,63.79,14.48
2019,Lampung,Kota Bandar Lampung,77.33,8.71
2019,Lampung,Kota Metro,76.77,8.68
2019,Kep. Bangka Belitung,Bangka,72.39,4.92
2019,Kep. Bangka Belitung,Belitung,72.46,6.29
2019,Kep. Bangka Belitung,Bangka Barat,69.05,2.67
2019,Kep. Bangka Belitung,Bangka Tengah,70.33,5.02
2019,Kep. Bangka Belitung,Bangka Selatan,66.54,3.36
2019,Kep. Bangka Belitung,Belitung Timur,70.84,6.6
2019,Kep. Bangka Belitung,Kota Pangkal Pinang,77.97,4.25
2019,Kepulauan Riau,Karimun,71.1,6.61
2019,Kepulauan Riau,Bintan,73.98,6.37
2019,Kepulauan Riau,Natuna,72.63,4.42
2019,Kepulauan Riau,Lingga,64.98,12.88
2019,Kepulauan Riau,Kepulauan Anambas,68.48,6.44
2019,Kepulauan Riau,Kota Batam,81.09,4.85
2019,Kepulauan Riau,Kota Tanjung Pinang,78.73,9.03
2019,Dki Jakarta,Kep. Seribu,71.4,12.09
2019,Dki Jakarta,Jakarta Selatan,84.75,2.73
2019,Dki Jakarta,Jakarta Timur,82.69,3.12
2019,Dki Jakarta,Jakarta Pusat,81.24,3.68
2019,Dki Jakarta,Jakarta Barat,81.21,3.25
2019,Dki Jakarta,Jakarta Utara,80.17,5.04
2019,Jawa Barat,Bogor,70.65,6.66
2019,Jawa Barat,Sukabumi,66.87,6.22
2019,Jawa Barat,Cianjur,65.38,9.15
2019,Jawa Barat,Bandung,72.41,5.94
2019,Jawa Barat,Garut,66.22,8.98
2019,Jawa Barat,Tasikmalaya,65.64,9.12
2019,Jawa Barat,Ciamis,70.39,6.65
2019,Jawa Barat,Kuningan,69.12,11.41
2019,Jawa Barat,Cirebon,68.69,9.94
2019,Jawa Barat,Majalengka,67.52,10.06
2019,Jawa Barat,Sumedang,71.46,9.05
2019,Jawa Barat,Indramayu,66.97,11.11
2019,Jawa Barat,Subang,68.69,8.12
2019,Jawa Barat,Purwakarta,70.67,7.48
2019,Jawa Barat,Karawang,70.86,7.39
2019,Jawa Barat,Bekasi,73.99,4.01
2019,Jawa Barat,Bandung Barat,68.27,9.38
2019,Jawa Barat,Pangandaran,68.21,7.71
2019,Jawa Barat,Kota Bogor,76.23,5.77
2019,Jawa Barat,Kota Sukabumi,74.31,6.67
2019,Jawa Barat,Kota Bandung,81.62,3.38
2019,Jawa Barat,Kota Cirebon,74.92,8.41
2019,Jawa Barat,Kota Bekasi,81.59,3.81
2019,Jawa Barat,Kota Depok,80.82,2.07
2019,Jawa Barat,Kota Cimahi,78.11,4.39
2019,Jawa Barat,Kota Tasikmalaya,72.84,11.6
2019,Jawa Barat,Kota Banjar,71.75,5.5
2019,Jawa Tengah,Cilacap,69.98,10.73
2019,Jawa Tengah,Banyumas,71.96,12.53
2019,Jawa Tengah,Purbalingga,68.99,15.03
2019,Jawa Tengah,Banjarnegara,67.34,14.76
2019,Jawa Tengah,Kebumen,69.6,16.82
2019,Jawa Tengah,Purworejo,72.5,11.45
2019,Jawa Tengah,Wonosobo,68.27,16.63
2019,Jawa Tengah,Magelang,69.87,10.67
2019,Jawa Tengah,Boyolali,73.8,9.53
2019,Jawa Tengah,Klaten,75.29,12.28
2019,Jawa Tengah,Sukoharjo,76.84,7.14
2019,Jawa Tengah,Wonogiri,69.98,10.25
2019,Jawa Tengah,Karanganyar,75.89,9.55
2019,Jawa Tengah,Sragen,73.43,12.79
2019,Jawa Tengah,Grobogan,69.86,11.77
2019,Jawa Tengah,Blora,68.65,11.32
2019,Jawa Tengah,Rembang,70.15,14.95
2019,Jawa Tengah,Pati,71.35,9.46
2019,Jawa Tengah,Kudus,74.94,6.68
2019,Jawa Tengah,Jepara,71.88,6.66
2019,Jawa Tengah,Demak,71.87,11.86
2019,Jawa Tengah,Semarang,74.14,7.04
2019,Jawa Tengah,Temanggung,69.56,9.42
2019,Jawa Tengah,Kendal,71.97,9.41
2019,Jawa Tengah,Batang,68.42,8.35
2019,Jawa Tengah,Pekalongan,69.71,9.71
2019,Jawa Tengah,Pemalang,66.32,15.41
2019,Jawa Tengah,Tegal,68.24,7.64
2019,Jawa Tengah,Brebes,66.12,16.22
2019,Jawa Tengah,Kota Magelang,78.8,7.46
2019,Jawa Tengah,Kota Surakarta,81.86,8.7
2019,Jawa Tengah,Kota Salatiga,83.12,4.76
2019,Jawa Tengah,Kota Semarang,83.19,3.98
2019,Jawa Tengah,Kota Pekalongan,74.77,6.6
2019,Jawa Tengah,Kota Tegal,74.93,7.47
2019,D I Yogyakarta,Kulon Progo,74.44,17.39
2019,D I Yogyakarta,Bantul,80.01,12.92
2019,D I Yogyakarta,Gunung Kidul,69.96,16.61
2019,D I Yogyakarta,Sleman,83.85,7.41
2019,D I Yogyakarta,Yogyakarta,86.65,6.84
2019,Jawa Timur,Pacitan,68.16,13.67
2019,Jawa Timur,Ponorogo,70.56,9.64
2019,Jawa Timur,Trenggalek,69.46,10.98
2019,Jawa Timur,Tulungagung,72.62,6.74
2019,Jawa Timur,Blitar,70.57,8.94
2019,Jawa Timur,Kediri,71.85,10.42
2019,Jawa Timur,Malang,70.35,9.47
2019,Jawa Timur,Lumajang,65.33,9.49
2019,Jawa Timur,Jember,66.69,9.25
2019,Jawa Timur,Banyuwangi,70.6,7.52
2019,Jawa Timur,Bondowoso,66.09,13.33
2019,Jawa Timur,Situbondo,67.09,11.2
2019,Jawa Timur,Probolinggo,65.6,17.76
2019,Jawa Timur,Pasuruan,68.29,8.68
2019,Jawa Timur,Sidoarjo,80.05,5.32
2019,Jawa Timur,Mojokerto,73.53,9.75
2019,Jawa Timur,Jombang,72.85,9.22
2019,Jawa Timur,Nganjuk,71.71,11.24
2019,Jawa Timur,Madiun,71.69,10.54
2019,Jawa Timur,Magetan,73.49,9.61
2019,Jawa Timur,Ngawi,70.41,14.39
2019,Jawa Timur,Bojonegoro,68.75,12.38
2019,Jawa Timur,Tuban,68.37,14.58
2019,Jawa Timur,Lamongan,72.57,13.21
2019,Jawa Timur,Gresik,76.1,11.35
2019,Jawa Timur,Bangkalan,63.79,18.9
2019,Jawa Timur,Sampang,61.94,20.71
2019,Jawa Timur,Pamekasan,65.94,13.95
2019,Jawa Timur,Sumenep,66.22,19.48
2019,Jawa Timur,Kota Kediri,78.08,7.16
2019,Jawa Timur,Kota Blitar,78.56,7.13
2019,Jawa Timur,Malang,81.32,4.07
2019,Jawa Timur,Kota Probolinggo,73.27,6.91
2019,Jawa Timur,Kota Pasuruan,75.25,6.46
2019,Jawa Timur,Kota Mojokerto,77.96,5.15
2019,Jawa Timur,Kota Madiun,80.88,4.35
2019,Jawa Timur,Kota Surabaya,82.22,4.51
2019,Jawa Timur,Kota Batu,75.88,3.81
2019,Banten,Pandeglang,64.91,9.42
2019,Banten,Lebak,63.88,8.3
2019,Banten,Tangerang,71.93,5.14
2019,Banten,Serang,66.38,4.08
2019,Banten,Kota Tangerang,78.43,4.43
2019,Banten,Kota Cilegon,73.01,3.03
2019,Banten,Kota Serang,72.1,5.28
2019,Banten,Kota Tangerang Selatan,81.48,1.68
2019,Bali,Jembrana,72.35,4.88
2019,Bali,Tabanan,76.16,4.21
2019,Bali,Badung,81.59,1.78
2019,Bali,Gianyar,77.14,3.88
2019,Bali,Klungkung,71.71,5.4
2019,Bali,Bangli,69.35,4.44
2019,Bali,Karangasem,67.34,6.25
2019,Bali,Buleleng,72.3,5.19
2019,Bali,Kota Denpasar,83.68,2.1
2019,Nusa Tenggara Barat,Lombok Barat,68.03,15.17
2019,Nusa Tenggara Barat,Lombok Tengah,66.36,13.63
2019,Nusa Tenggara Barat,Lombok Timur,66.23,16.15
2019,Nusa Tenggara Barat,Sumbawa,67.6,13.9
2019,Nusa Tenggara Barat,Dompu,67.83,12.25
2019,Nusa Tenggara Barat,Bima,66.37,14.76
2019,Nusa Tenggara Barat,Sumbawa Barat,71.52,13.85
2019,Nusa Tenggara Barat,Lombok Utara,64.49,29.03
2019,Nusa Tenggara Barat,Kota Mataram,79.1,8.92
2019,Nusa Tenggara Barat,Kota Bima,75.8,8.6
2019,Nusa Tenggara Timur,Sumba Barat,63.56,28.29
2019,Nusa Tenggara Timur,Sumba Timur,65.34,30.02
2019,Nusa Tenggara Timur,Kupang,64.43,23.03
2019,Nusa Tenggara Timur,Timor Tengah Selatan,62.23,27.87
2019,Nusa Tenggara Timur,Timor Tengah Utara,63.34,22.45
2019,Nusa Tenggara Timur,Belu,62.54,15.54
2019,Nusa Tenggara Timur,Alor,61.03,21.59
2019,Nusa Tenggara Timur,Lembata,64.91,26.3
2019,Nusa Tenggara Timur,Flores Timur,64.34,10.9
2019,Nusa Tenggara Timur,Sikka,64.75,13.53
2019,Nusa Tenggara Timur,Ende,67.2,23.18
2019,Nusa Tenggara Timur,Ngada,67.76,12.48
2019,Nusa Tenggara Timur,Manggarai,64.15,20.55
2019,Nusa Tenggara Timur,Rote Ndao,62.22,27.95
2019,Nusa Tenggara Timur,Manggarai Barat,63.5,18.01
2019,Nusa Tenggara Timur,Sumba Tengah,61.01,34.62
2019,Nusa Tenggara Timur,Sumba Barat Daya,62.6,28.06
2019,Nusa Tenggara Timur,Nagekeo,65.88,12.85
2019,Nusa Tenggara Timur,Manggarai Timur,60.47,26.49
2019,Nusa Tenggara Timur,Sabu Raijua,56.66,30.52
2019,Nusa Tenggara Timur,Malaka,60.34,16.12
2019,Nusa Tenggara Timur,Kota Kupang,79.55,9.22
2019,Kalimantan Barat,Sambas,67.02,8.19
2019,Kalimantan Barat,Bengkayang,67.57,6.96
2019,Kalimantan Barat,Landak,65.96,11.47
2019,Kalimantan Barat,Mempawah,65.5,5.32
2019,Kalimantan Barat,Sanggau,65.67,4.57
2019,Kalimantan Barat,Ketapang,67.16,10.54
2019,Kalimantan Barat,Sintang,66.7,9.65
2019,Kalimantan Barat,Kapuas Hulu,65.65,9.62
2019,Kalimantan Barat,Sekadau,64.34,6.11
2019,Kalimantan Barat,Melawi,65.54,12.38
2019,Kalimantan Barat,Kayong Utara,62.66,9.98
2019,Kalimantan Barat,Kubu Raya,67.76,4.74
2019,Kalimantan Barat,Kota Pontianak,79.35,4.88
2019,Kalimantan Barat,Kota Singkawang,71.72,4.91
2019,Kalimantan Tengah,Kotawaringin Barat,72.85,4.11
2019,Kalimantan Tengah,Kotawaringin Timur,71.16,5.9
2019,Kalimantan Tengah,Kapuas,69.38,5.09
2019,Kalimantan Tengah,Barito Selatan,70.1,4.39
2019,Kalimantan Tengah,Barito Utara,70.52,4.95
2019,Kalimantan Tengah,Sukamara,67.95,3.16
2019,Kalimantan Tengah,Lamandau,70.51,3.01
2019,Kalimantan Tengah,Seruyan,67.57,7.19
2019,Kalimantan Tengah,Katingan,68.55,5.02
2019,Kalimantan Tengah,Pulang Pisau,68.34,4.24
2019,Kalimantan Tengah,Gunung Mas,70.65,4.91
2019,Kalimantan Tengah,Barito Timur,71.34,6.32
2019,Kalimantan Tengah,Murung Raya,67.89,6.0
2019,Kalimantan Tengah,Kota Palangka Raya,80.77,3.35
2019,Kalimantan Selatan,Tanah Laut,69.04,4.51
2019,Kalimantan Selatan,Kota Baru,68.95,4.49
2019,Kalimantan Selatan,Banjar,68.94,2.72
2019,Kalimantan Selatan,Barito Kuala,66.24,4.63
2019,Kalimantan Selatan,Tapin,70.13,3.41
2019,Kalimantan Selatan,Hulu Sungai Selatan,68.8,5.33
2019,Kalimantan Selatan,Hulu Sungai Tengah,68.8,5.93
2019,Kalimantan Selatan,Hulu Sungai Utara,65.49,6.5
2019,Kalimantan Selatan,Tabalong,71.78,6.01
2019,Kalimantan Selatan,Tanah Bumbu,70.5,4.85
2019,Kalimantan Selatan,Balangan,68.39,5.55
2019,Kalimantan Selatan,Kota Banjarmasin,77.16,4.2
2019,Kalimantan Selatan,Kota Banjar Baru,79.22,4.3
2019,Kalimantan Timur,Paser,72.29,8.95
2019,Kalimantan Timur,Kutai Barat,71.63,9.09
2019,Kalimantan Timur,Kutai Kartanegara,73.78,7.2
2019,Kalimantan Timur,Kutai Timur,73.49,9.48
2019,Kalimantan Timur,Berau,74.88,5.04
2019,Kalimantan Timur,Penajam Paser Utara,71.64,7.18
2019,Kalimantan Timur,Mahakam Ulu,67.58,11.25
2019,Kalimantan Timur,Kota Balikpapan,80.11,2.42
2019,Kalimantan Timur,Kota Samarinda,80.2,4.59
2019,Kalimantan Timur,Kota Bontang,80.09,4.22
2019,Kalimantan Utara,Malinau,72.06,6.96
2019,Kalimantan Utara,Bulungan,71.66,8.78
2019,Kalimantan Utara,Tana Tidung,67.79,4.72
2019,Kalimantan Utara,Nunukan,66.32,6.11
2019,Kalimantan Utara,Kota Tarakan,76.09,6.0
2019,Sulawesi Utara,Bolaang Mongondow,67.82,7.47
2019,Sulawesi Utara,Minahasa,75.47,7.18
2019,Sulawesi Utara,Kepulauan Sangihe,70.53,11.15
2019,Sulawesi Utara,Kepulauan Talaud,68.97,9.86
2019,Sulawesi Utara,Minahasa Selatan,71.68,9.26
2019,Sulawesi Utara,Minahasa Utara,73.95,6.93
2019,Sulawesi Utara,Bolaang Mongondow Utara,66.91,8.45
2019,Sulawesi Utara,Siau Tagulandang Biaro,67.48,9.56
2019,Sulawesi Utara,Minahasa Tenggara,70.47,12.78
2019,Sulawesi Utara,Bolaang Mongondow Selatan,65.28,13.27
2019,Sulawesi Utara,Bolaang Mongondow Timur,66.08,6.1
2019,Sulawesi Utara,Kota Manado,79.12,5.51
2019,Sulawesi Utara,Kota Bitung,74.2,6.49
2019,Sulawesi Utara,Kota Tomohon,76.67,5.62
2019,Sulawesi Utara,Kota Kotamobagu,73.22,5.71
2019,Sulawesi Tengah,Banggai Kepulauan,65.13,14.84
2019,Sulawesi Tengah,Banggai,70.36,7.8
2019,Sulawesi Tengah,Morowali,72.02,13.75
2019,Sulawesi Tengah,Poso,71.4,15.65
2019,Sulawesi Tengah,Donggala,65.49,18.4
2019,Sulawesi Tengah,Toli-Toli,65.42,13.09
2019,Sulawesi Tengah,Buol,67.69,15.19
2019,Sulawesi Tengah,Parigi Moutong,65.47,16.64
2019,Sulawesi Tengah,Tojo Una-Una,64.52,17.16
2019,Sulawesi Tengah,Sigi,68.16,12.91
2019,Sulawesi Tengah,Banggai Laut,65.27,15.34
2019,Sulawesi Tengah,Morowali Utara,68.45,15.08
2019,Sulawesi Tengah,Kota Palu,81.5,6.83
2019,Sulawesi Selatan,Kepulauan Selayar,66.91,12.83
2019,Sulawesi Selatan,Bulukumba,68.28,7.26
2019,Sulawesi Selatan,Bantaeng,68.3,9.03
2019,Sulawesi Selatan,Jeneponto,64.0,14.88
2019,Sulawesi Selatan,Takalar,66.94,8.7
2019,Sulawesi Selatan,Gowa,69.66,7.53
2019,Sulawesi Selatan,Sinjai,67.05,9.14
2019,Sulawesi Selatan,Maros,69.5,9.89
2019,Sulawesi Selatan,Pangkajene dan Kepulauan,68.29,14.06
2019,Sulawesi Selatan,Barru,70.6,8.57
2019,Sulawesi Selatan,Bone,65.67,10.06
2019,Sulawesi Selatan,Soppeng,68.26,7.25
2019,Sulawesi Selatan,Wajo,69.05,6.91
2019,Sulawesi Selatan,Sidenreng Rappang,71.05,4.79
2019,Sulawesi Selatan,Pinrang,71.12,8.46
2019,Sulawesi Selatan,Enrekang,72.66,12.33
2019,Sulawesi Selatan,Luwu,70.39,12.78
2019,Sulawesi Selatan,Tana Toraja,68.25,12.35
2019,Sulawesi Selatan,Luwu Utara,69.46,13.6
2019,Sulawesi Selatan,Luwu Timur,72.8,6.98
2019,Sulawesi Selatan,Toraja Utara,69.23,12.41
2019,Sulawesi Selatan,Kota Makasar,82.25,4.28
2019,Sulawesi Selatan,Kota Parepare,77.62,5.26
2019,Sulawesi Selatan,Kota Palopo,77.98,7.82
2019,Sulawesi Tenggara,Buton,65.67,13.65
2019,Sulawesi Tenggara,Muna,68.97,12.85
2019,Sulawesi Tenggara,Konawe,71.29,12.34
2019,Sulawesi Tenggara,Kolaka,73.01,11.92
2019,Sulawesi Tenggara,Konawe Selatan,67.88,10.81
2019,Sulawesi Tenggara,Bombana,65.65,10.56
2019,Sulawesi Tenggara,Wakatobi,68.99,14.75
2019,Sulawesi Tenggara,Kolaka Utara,68.91,13.19
2019,Sulawesi Tenggara,Buton Utara,67.68,14.38
2019,Sulawesi Tenggara,Konawe Utara,69.22,13.66
2019,Sulawesi Tenggara,Kolaka Timur,66.49,13.71
2019,Sulawesi Tenggara,Konawe Kepulauan,65.05,17.18
2019,Sulawesi Tenggara,Muna Barat,64.45,13.84
2019,Sulawesi Tenggara,Buton Tengah,64.06,15.77
2019,Sulawesi Tenggara,Buton Selatan,64.37,14.66
2019,Sulawesi Tenggara,Kota Kendari,82.86,4.44
2019,Sulawesi Tenggara,Kota Baubau,75.21,7.27
2019,Gorontalo,Boalemo,65.53,18.87
2019,Gorontalo,Gorontalo,66.69,18.06
2019,Gorontalo,Pohuwato,65.27,18.16
2019,Gorontalo,Bone Bolango,69.63,16.12
2019,Gorontalo,Gorontalo Utara,64.52,16.95
2019,Gorontalo,Kota Gorontalo,77.08,5.45
2019,Sulawesi Barat,Majene,66.59,13.72
2019,Sulawesi Barat,Polewali Mandar,63.74,15.6
2019,Sulawesi Barat,Mamasa,65.32,13.42
2019,Sulawesi Barat,Mamuju,67.72,7.06
2019,Sulawesi Barat,Mamuju Utara,67.27,4.28
2019,Sulawesi Barat,Mamuju Tengah,65.1,6.87
2019,Maluku,Maluku Tenggara Barat,62.86,27.25
2019,Maluku,Maluku Tenggara,65.85,22.75
2019,Maluku,Maluku Tengah,71.25,20.04
2019,Maluku,Buru,68.91,16.74
2019,Maluku,Kepulauan Aru,63.64,26.73
2019,Maluku,Seram Bagian Barat,65.49,25.16
2019,Maluku,Seram Bagian Timur,63.74,23.13
2019,Maluku,Maluku Barat Daya,61.55,29.43
2019,Maluku,Buru Selatan,64.42,16.13
2019,Maluku,Kota Ambon,80.81,4.57
2019,Maluku,Kota Tual,67.74,22.68
2019,Maluku Utara,Halmahera Barat,65.34,8.59
2019,Maluku Utara,Halmahera Tengah,65.55,14.12
2019,Maluku Utara,Kepulauan Sula,63.64,8.98
2019,Maluku Utara,Halmahera Selatan,64.11,5.03
2019,Maluku Utara,Halmahera Utara,67.75,4.55
2019,Maluku Utara,Halmahera Timur,66.74,15.39
2019,Maluku Utara,Pulau Morotai,62.38,7.27
2019,Maluku Utara,Pulau Taliabu,60.62,7.53
2019,Maluku Utara,Kota Ternate,80.03,3.14
2019,Maluku Utara,Kota Tidore Kepulauan,70.83,6.1
2019,Papua Barat,Fakfak,67.87,23.25
2019,Papua Barat,Kaimana,64.59,16.11
2019,Papua Barat,Teluk Wondama,59.82,32.42
2019,Papua Barat,Teluk Bintuni,64.0,30.57
2019,Papua Barat,Manokwari,71.67,21.06
2019,Papua Barat,Sorong Selatan,61.93,18.41
2019,Papua Barat,Sorong,65.29,28.61
2019,Papua Barat,Raja Ampat,63.66,17.16
2019,Papua Barat,Tambrauw,52.9,33.66
2019,Papua Barat,Maybrat,59.15,32.2
2019,Papua Barat,Manokwari Selatan,59.72,29.94
2019,Papua Barat,Pegunungan Arfak,56.15,34.83
2019,Papua Barat,Kota Sorong,77.98,15.45
2019,Papua,Merauke,69.98,10.35
2019,Papua,Jayawijaya,57.79,38.33
2019,Papua,Jayapura,71.84,13.13
2019,Papua,Nabire,68.53,24.81
2019,Papua,Kepulauan Yapen,67.76,27.13
2019,Papua,Biak Numfor,72.57,25.5
2019,Papua,Paniai,56.58,37.16
2019,Papua,Puncak Jaya,48.33,35.71
2019,Papua,Mimika,74.13,14.54
2019,Papua,Boven Digoel,61.51,19.66
2019,Papua,Mappi,58.3,25.5
2019,Papua,Asmat,50.37,26.6
2019,Papua,Yahukimo,49.25,38.82
2019,Papua,Pegunungan Bintang,45.21,30.51
2019,Papua,Tolikara,49.68,32.9
2019,Papua,Sarmi,63.45,14.41
2019,Papua,Keerom,66.59,16.83
2019,Papua,Waropen,65.34,30.95
2019,Papua,Supiori,62.3,38.79
2019,Papua,Mamberamo Raya,52.2,29.13
2019,Papua,Nduga,30.75,38.24
2019,Papua,Lanny Jaya,48.0,39.52
